ID de temario,Título de temario,Código de curso,Código de participante,ID Actividad,ID de pregunta,Tipo de pregunta,Texto de la pregunta,Opciones,Selección en la respuesta,Texto de la respuesta
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,ae77805b-0495-4d0d-878a-a961fcc23367,ae77805b-0495-4d0d-878a-a961fcc23367,mcq,¿Conoce ahora cuales son las diferentes partes de un ordenador o portátil?,✔️   Sí | ❌   No,0,✔️   Sí
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,fef54ae4-52b4-44a3-a767-796bed655742,fef54ae4-52b4-44a3-a767-796bed655742,likert,Diga cuanto de acuerdo está usted con esta frase: Usted está satisfecho o satisfecha con el funcionamiento general y sin problemas de la tecnología utilizada durante la formación,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,3450614c-eb3a-4b86-8921-0468e417b367,3450614c-eb3a-4b86-8921-0468e417b367,likert,Diga cuanto de acuerdo está usted con esta frase: Cualquiera puede aprender rápido a usar la aplicación del curso en la tablet,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a5,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,¿Entiende la lengua española?,Perfectamente | Bastante | Poco,2,Poco
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a5,f27ec558-6bcf-461d-aa67-0c4045facb85,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,¿Cree usted que las nuevas tecnologías son buenas y útiles para la  sociedad?,"Sí, las nuevas tecnologías nos facilitan la vida | No, las nuevas tecnologías lo complican todo | No sabe o no contesta",0,"Sí, las nuevas tecnologías nos facilitan la vida"
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a5,00f40885-6229-4347-b937-4c1761dad364,00f40885-6229-4347-b937-4c1761dad364,mcq,"En caso de haber hecho algún curso de informática antes, ¿le ha sido fácil?","Me ha resultado demasiado fácil y a veces me he aburrido | Sí, se me ha dado bien y lo he entendido durante las clases | No me resulta sencillo, a veces me pierdo | No he hecho ningún curso antes",3,No he hecho ningún curso antes
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a5,69b93607-5fee-4c6f-b42a-0cd915f87954,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a5,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a5,334955d4-bac8-4e30-a93e-8b8eacb812ab,334955d4-bac8-4e30-a93e-8b8eacb812ab,likert,Diga cuanto de acuerdo está usted con esta frase: Usted está satisfecho o satisfecha con el uso de la doble pantalla para aprender (el ordenador y la tablet a la vez),😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a5,abd6c9c9-d827-4823-ae7d-ee48a98f3397,abd6c9c9-d827-4823-ae7d-ee48a98f3397,likert,Diga cuanto de acuerdo está usted con esta frase: He necesitado una persona para ser capaz de usar la aplicación del curso en la tablet,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a6,64c60e56-a068-4b97-8a38-a3bff5e8721f,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,¿Cuál es su género?,Mujer | Hombre,0,Mujer
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a6,57a92351-8d99-478f-b3f3-e3f6ccc842a5,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,"¿Tiene usted personas a su cargo que dependan de usted en su bienestar (hijos/as, padres, personas dependientes por ejemplo con discapacidad, etc)?",✔️  Sí | ❌  No,1,❌  No
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a6,c20bae44-4fe9-48e5-96a5-bed5726ff060,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,Diga cuanto de acuerdo está usted con esta frase: Usted sabe buscar información en internet,😠 | 😞 | 😐 | 😊 | 😄,0,😠
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a6,76a68035-e349-419f-869d-fef25ff80527,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a6,74247983-e7cd-4c6d-af82-15f7a2203582,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,2,😐
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a6,785fef58-b146-4878-a3a9-6baf13f6a6f9,785fef58-b146-4878-a3a9-6baf13f6a6f9,likert,"Una vez finalizado el curso,  diga cuanto de acuerdo está usted con esta frase: Usted sabe buscar información en internet",😠 | 😞 | 😐 | 😊 | 😄,2,😐
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a6,f5550f16-5f11-4705-aaee-98636c6fed3c,f5550f16-5f11-4705-aaee-98636c6fed3c,likert,Diga cuanto de acuerdo está usted con esta frase: Soy capaz de usar la aplicación del curso de la tablet,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a6,944caccd-2bf3-4c7c-bbb1-684038803469,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,¿Le ha gustado el curso?,✔️   Sí | ❌   No,0,✔️   Sí
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a7,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,¿Cuál fue el nivel más alto de estudios que cursó su padre?,"No sabe/sabía leer ni escribir | Sabe/sabía leer y escribir aunque no terminó la escuela | Primaria (colegio, escuela) | Secundaria (instituto) | Formación profesional o en Escuela de Oficios | Estudios Universitarios",2,"Primaria (colegio, escuela)"
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a7,52a9ba7d-3779-4b06-b420-a4842a92865f,52a9ba7d-3779-4b06-b420-a4842a92865f,likert,Diga cuanto de acuerdo está usted con esta frase: Usted sabe utilizar un teclado de ordenador o portátil,😠 | 😞 | 😐 | 😊 | 😄,1,😞
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a7,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a7,82b50990-c52c-413c-a0b0-291b2dc6ba81,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a7,b064e333-5718-4073-a7b0-515e2460f186,b064e333-5718-4073-a7b0-515e2460f186,likert,"Una vez finalizado el curso, diga cuanto de acuerdo está usted con esta frase: Usted sabe utilizar un teclado de ordenador o portátil",😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a7,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,likert,Diga cuanto de acuerdo está usted con esta frase: Usted está satisfecho o satisfecha con la posibilidad de gestionar por usted mismo su proceso de aprendizaje (a su ritmo y de acuerdo a su disponibilidad),😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a7,423074f8-71d0-42b6-b914-f6769196cae4,423074f8-71d0-42b6-b914-f6769196cae4,likert,Diga cuanto de acuerdo está usted con esta frase: La aplicación del curso en la tablet es muy difícil de usar,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a8,c12e8090-6c13-45fb-ac39-f68894b9e793,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,"¿Tiene algún tipo de problema físico para mover las manos (por ejemplo artritis,parkinson, artrosis, temblores, etc.)?",✔️  Sí | ❌  No,1,❌  No
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a8,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,¿Ha tenido alguna vez problemas por no saber usar internet o las nuevas tecnologías?,✔️  Sí | ❌  No,1,❌  No
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a8,ef8197dc-6450-4883-8975-211ff8ff0671,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,¿Qué tipo de formación preferiría usted para poder aprender el uso básico de un ordenador?,"En grupo, con un profesor en el aula | Yo solo o sola, con un ordenador y una tablet y una persona en el aula por si tengo problemas | No sabe o no contesta",1,"Yo solo o sola, con un ordenador y una tablet y una persona en el aula por si tengo problemas"
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a8,e74db731-565b-4164-b78d-76bdd99a123f,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a8,dc7a6ad6-d1db-4694-a8b1-8ef7f3455d46,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a8,ed4229b1-2041-4a88-a0b7-622d4416b889,ed4229b1-2041-4a88-a0b7-622d4416b889,likert,Diga cuanto de acuerdo está usted con esta frase: Usted está satisfecho o satisfecha con la ayuda y presencia de la persona facilitadora que acompaña la formación,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a8,083c4faa-bd3f-4fd0-bfa0-348457ade1cd,083c4faa-bd3f-4fd0-bfa0-348457ade1cd,likert,Diga cuanto de acuerdo está usted con esta frase: Los botones de la aplicación del curso en la tablet están bien,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a9,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,¿Cuál es su edad?,Hasta 17 años | 18-39 años | 40-49 años | 40-49 años | 50-59 años | 60-69 años | 70-79 años | 80-89 años | 90 años en adelante,7,80-89 años
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a9,f0f08369-2832-47b2-8641-81c778918cf5,f0f08369-2832-47b2-8641-81c778918cf5,mcq,"Teniendo en cuenta el número de personas que viven en su hogar, y la cantidad de ingresos que entran en su hogar, ¿de cuántos euros mensuales dispone por persona? Un rango aproximadamente. No hace falta que sea exacto",Menos de 100 euros por persona | Entre 100 y 400 euros por persona | Entre 400 y 800 euros por persona | Entre 800 y 1200 euros por persona | Más de 1200 euros por persona,0,Menos de 100 euros por persona
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a9,c0723271-be81-4bd0-be34-184a92af7e93,c0723271-be81-4bd0-be34-184a92af7e93,likert,Diga cuanto de acuerdo está usted con esta frase: Usted sabe rellenar formularios en internet,😠 | 😞 | 😐 | 😊 | 😄,0,😠
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a9,f24f7306-f35b-471a-8efc-87f2c4732fe0,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,2,😐
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a9,6a9caa23-976d-490f-be1d-664c6230bfc4,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,1,😞
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a9,5ba94cdf-6c4b-419f-8c68-401e9e60994d,5ba94cdf-6c4b-419f-8c68-401e9e60994d,likert,"Una vez finalizado el curso,  diga cuanto de acuerdo está usted con esta frase: Usted sabe rellenar formularios en internet",😠 | 😞 | 😐 | 😊 | 😄,1,😞
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a9,d31a139d-1a16-4857-b4d6-790c76aa0044,d31a139d-1a16-4857-b4d6-790c76aa0044,likert,Diga cuanto de acuerdo está usted con esta frase: Pienso que la aplicación es muy compleja y no tendría por qué serlo,😠 | 😞 | 😐 | 😊 | 😄,2,😐
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a9,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,¿Ha sido el curso lo que esperaba?,✔️   Sí | ❌   No,0,✔️   Sí
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a25,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,¿Cuál fue el nivel más alto de estudios que cursó su madre?,"No sabe/sabía leer ni escribir | Sabe/sabía leer y escribir aunque no terminó la escuela | Primaria (colegio, escuela) | Secundaria (instituto) | Formación profesional o en Escuela de Oficios | Estudios Universitarios",2,"Primaria (colegio, escuela)"
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a25,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,likert,Diga cuanto de acuerdo está usted con esta frase: Usted sabe utilizar un ratón informático,😠 | 😞 | 😐 | 😊 | 😄,1,😞
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a25,9bb9d247-3ff8-4b54-acee-155e9af5acfe,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,3,😊
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a25,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a25,d95a3825-4476-43a5-9531-e09e91ac1f21,d95a3825-4476-43a5-9531-e09e91ac1f21,likert,"Una vez finalizado el curso, diga cuanto de acuerdo está usted con esta frase: Usted sabe utilizar un ratón informático",😠 | 😞 | 😐 | 😊 | 😄,3,😊
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a25,557d0cf4-08cf-405f-9dc9-237aba1cda22,557d0cf4-08cf-405f-9dc9-237aba1cda22,likert,Diga cuanto de acuerdo está usted con esta frase: Usted está satisfecho o satisfecha con la privacidad en el proceso de aprendizaje (el que solo usted y nadie más vea su progreso y dificultades),😠 | 😞 | 😐 | 😊 | 😄,2,😐
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a12,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a12,334955d4-bac8-4e30-a93e-8b8eacb812ab,334955d4-bac8-4e30-a93e-8b8eacb812ab,likert,Diga cuanto de acuerdo está usted con esta frase: Usted está satisfecho o satisfecha con el uso de la doble pantalla para aprender (el ordenador y la tablet a la vez),😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a12,abd6c9c9-d827-4823-ae7d-ee48a98f3397,abd6c9c9-d827-4823-ae7d-ee48a98f3397,likert,Diga cuanto de acuerdo está usted con esta frase: He necesitado una persona para ser capaz de usar la aplicación del curso en la tablet,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a3,64c60e56-a068-4b97-8a38-a3bff5e8721f,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,¿Cuál es su género?,Mujer | Hombre,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a3,57a92351-8d99-478f-b3f3-e3f6ccc842a5,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,"¿Tiene usted personas a su cargo que dependan de usted en su bienestar (hijos/as, padres, personas dependientes por ejemplo con discapacidad, etc)?",✔️  Sí | ❌  No,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a3,c20bae44-4fe9-48e5-96a5-bed5726ff060,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,Diga cuanto de acuerdo está usted con esta frase: Usted sabe buscar información en internet,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a3,76a68035-e349-419f-869d-fef25ff80527,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a3,74247983-e7cd-4c6d-af82-15f7a2203582,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,Diga cuanto de acuerdo está usted con esta frase: Le parece útil el contenido de los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,3,😊
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a3,785fef58-b146-4878-a3a9-6baf13f6a6f9,785fef58-b146-4878-a3a9-6baf13f6a6f9,likert,"Una vez finalizado el curso,  diga cuanto de acuerdo está usted con esta frase: Usted sabe buscar información en internet",😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a3,f5550f16-5f11-4705-aaee-98636c6fed3c,f5550f16-5f11-4705-aaee-98636c6fed3c,likert,Diga cuanto de acuerdo está usted con esta frase: Soy capaz de usar la aplicación del curso de la tablet,😠 | 😞 | 😐 | 😊 | 😄,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a3,944caccd-2bf3-4c7c-bbb1-684038803469,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,¿Le ha gustado el curso?,✔️   Sí | ❌   No,-1,
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,¿Cuál fue el nivel más alto de estudios que cursó su padre?,"No sabe/sabía leer ni escribir | Sabe/sabía leer y escribir aunque no terminó la escuela | Primaria (colegio, escuela) | Secundaria (instituto) | Formación profesional o en Escuela de Oficios | Estudios Universitarios",1,Sabe/sabía leer y escribir aunque no terminó la escuela
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,52a9ba7d-3779-4b06-b420-a4842a92865f,52a9ba7d-3779-4b06-b420-a4842a92865f,likert,Diga cuanto de acuerdo está usted con esta frase: Usted sabe utilizar un teclado de ordenador o portátil,😠 | 😞 | 😐 | 😊 | 😄,2,😐
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,82b50990-c52c-413c-a0b0-291b2dc6ba81,032c9707-6194-42b6-90f7-6e6692798560,likert,Diga cuanto de acuerdo está usted con esta frase: Le ha resultado fácil seguir los videos de este último tema,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,b064e333-5718-4073-a7b0-515e2460f186,b064e333-5718-4073-a7b0-515e2460f186,likert,"Una vez finalizado el curso, diga cuanto de acuerdo está usted con esta frase: Usted sabe utilizar un teclado de ordenador o portátil",😠 | 😞 | 😐 | 😊 | 😄,3,😊
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,likert,Diga cuanto de acuerdo está usted con esta frase: Usted está satisfecho o satisfecha con la posibilidad de gestionar por usted mismo su proceso de aprendizaje (a su ritmo y de acuerdo a su disponibilidad),😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a4,423074f8-71d0-42b6-b914-f6769196cae4,423074f8-71d0-42b6-b914-f6769196cae4,likert,Diga cuanto de acuerdo está usted con esta frase: La aplicación del curso en la tablet es muy difícil de usar,😠 | 😞 | 😐 | 😊 | 😄,4,😄
be5f350a-623e-4155-8244-22952cd49ecd,Curso de uso básico de ordenador (proyecto MIDVID del ayuntamiento de Madrid),CJLS,a5,c12e8090-6c13-45fb-ac39-f68894b9e793,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,"¿Tiene algún tipo de problema físico para mover las manos (por ejemplo artritis,parkinson, artrosis, temblores, etc.)?",✔️  Sí | ❌  No,0,✔️  Sí
